i1,i2,i3,j1,j2,j3,k1,ku,nvr,X,time,peak,backend
60,10,1,5120,512,64,1280,64,4,[60; 10; 1; 5120; 512; 64; 1280; 64; 4],0.24879894201876596,0.07349594872608045,tvm
10,10,5,5120,1024,16,128,2,1,[10; 10; 5; 5120; 1024; 16; 128; 2; 1],0.11956696299603209,0.15293283217640236,tvm
250,25,1,160,160,80,320,32,5,[250; 25; 1; 160; 160; 80; 320; 32; 5],0.15384138200897723,0.11886082955655745,tvm
10,10,1,5120,320,32,640,20,2,[10; 10; 1; 5120; 320; 32; 640; 20; 2],0.21109446900663897,0.08662336996209596,tvm
500,500,5,1280,128,64,80,2,4,[500; 500; 5; 1280; 128; 64; 80; 2; 4],0.07590291602537036,0.24090924622187548,tvm
10,2,2,320,160,16,320,10,1,[10; 2; 2; 320; 160; 16; 320; 10; 1],0.11733735597226769,0.15583881308895403,tvm
300,10,2,1024,1024,64,5,1,4,[300; 10; 2; 1024; 1024; 64; 5; 1; 4],0.0508603350026533,0.35952799533782764,tvm
20,2,1,256,16,16,80,1,1,[20; 2; 1; 256; 16; 16; 80; 1; 1],0.1824768409715034,0.10020841104197921,tvm
150,30,10,64,32,16,320,2,1,[150; 30; 10; 64; 32; 16; 320; 2; 1],0.0869412515021395,0.2103226485676285,tvm
30,30,2,2560,160,160,640,64,10,[30; 30; 2; 2560; 160; 160; 640; 64; 10],0.12115063396049663,0.1509337069724016,tvm
60,20,5,640,32,16,128,2,1,[60; 20; 5; 640; 32; 16; 128; 2; 1],0.08472997150965966,0.21581164208971343,tvm
1500,10,1,2560,80,80,80,10,5,[1500; 10; 1; 2560; 80; 80; 80; 10; 5],0.3913658640231006,0.04672281352733146,tvm
150,75,3,1280,320,64,32,2,4,[150; 75; 3; 1280; 320; 64; 32; 2; 4],0.029530250001698732,0.619219758879874,tvm
750,150,6,320,320,32,128,8,2,[750; 150; 6; 320; 320; 32; 128; 8; 2],0.03322252350335475,0.5504011242212781,tvm
150,2,1,320,320,80,80,20,5,[150; 2; 1; 320; 320; 80; 80; 20; 5],0.13680738501716405,0.1336602865658176,tvm
300,20,2,512,32,16,640,10,1,[300; 20; 2; 512; 32; 16; 640; 10; 1],0.16272575600305572,0.11237135862727786,tvm
300,2,2,5120,320,32,640,5,2,[300; 2; 2; 5120; 320; 32; 640; 5; 2],0.23396380001213402,0.07815616896616459,tvm
60,6,6,1024,16,16,320,2,1,[60; 6; 6; 1024; 16; 16; 320; 2; 1],0.07597512798383832,0.2406802695956509,tvm
20,4,1,5120,128,16,256,1,1,[20; 4; 1; 5120; 128; 16; 256; 1; 1],0.182490061968565,0.10020115116659949,tvm
30,5,5,5120,1280,16,320,16,1,[30; 5; 5; 5120; 1280; 16; 320; 16; 1],0.06620964899775572,0.27617899448967187,tvm
100,10,2,80,16,16,320,16,1,[100; 10; 2; 80; 16; 16; 320; 16; 1],0.12766737898346037,0.14322933885940628,tvm
1500,100,4,5120,512,16,128,1,1,[1500; 100; 4; 5120; 512; 16; 128; 1; 1],0.8605593370157294,0.0212486385298264,tvm
100,20,2,5120,1024,64,16,2,4,[100; 20; 2; 5120; 1024; 64; 16; 2; 4],0.05218872151453979,0.35037674338544356,tvm
250,1,1,5120,256,128,1280,2,8,[250; 1; 1; 5120; 256; 128; 1280; 2; 8],0.26637540699448436,0.06864640580762366,tvm
300,15,3,2560,16,16,10,1,1,[300; 15; 3; 2560; 16; 16; 10; 1; 1],0.06615529401460662,0.27640591063924425,tvm
12,6,1,5120,256,64,128,1,4,[12; 6; 1; 5120; 256; 64; 128; 1; 4],0.08920375601155683,0.204988165334039,tvm
500,250,1,2560,2560,16,320,16,1,[500; 250; 1; 2560; 2560; 16; 320; 16; 1],0.29308936500456184,0.062389552365469406,tvm
300,4,1,1280,1280,64,10,1,4,[300; 4; 1; 1280; 1280; 64; 10; 1; 4],0.11245285900076851,0.16260782027417658,tvm
15,15,3,160,16,16,10,1,1,[15; 15; 3; 160; 16; 16; 10; 1; 1],0.04252894574892707,0.4299592657120028,tvm
50,50,1,5120,160,160,80,10,10,[50; 50; 1; 5120; 160; 160; 80; 10; 10],0.06482681448687799,0.2820702271189897,tvm
150,25,5,5120,1280,32,640,4,2,[150; 25; 5; 5120; 1280; 32; 640; 4; 2],0.10670333303278312,0.17136966358957367,tvm
10,2,1,2560,640,128,1,1,8,[10; 2; 1; 2560; 640; 128; 1; 1; 8],0.14961609500460327,0.12221756145387759,tvm
15,15,15,512,512,16,256,1,1,[15; 15; 15; 512; 512; 16; 256; 1; 1],0.16271780099486932,0.1123768522799227,tvm
