X;time;peak
[1, 32, 16, 5];0.002980201;0.16754638521425394
[1, 4, 8, 1];0.015375090999999999;0.032476029232080955
[1, 4, 128, 4];0.015320042;0.032592724273334546
[1, 4, 64, 1];0.015346488;0.032536558511752314
[32, 16, 16, 1];0.001361384;0.36677521166834987
[8, 64, 1, 2];0.0029393929999999998;0.1698724548782367
[8, 64, 8, 1];0.001179908;0.42318715083032304
[64, 1, 16, 5];0.13558379299999998;0.0036827550971516546
[4, 2, 64, 1];0.020340164;0.024548568279090806
[4, 32, 4, 2];0.001034773;0.4825424559414527
[2, 1, 1, 0];0.031606141000000004;0.015798255938993144
[1, 1, 128, 3];0.061312868;0.008143835397846742
[32, 16, 8, 4];0.001722623;0.28986139437468605
[32, 2, 8, 4];0.011794685;0.04233448411398056
[1, 128, 8, 5];0.017810196;0.028035733282323495
[8, 1, 1, 1];0.011797951;0.04232276475482097
[256, 1, 2, 5];0.163222971;0.003059139909675488
[4, 64, 2, 3];0.003217206;0.1552035849622016
[16, 16, 8, 4];0.0007194549999999999;0.6940279861310364
[1, 8, 128, 5];0.007727581;0.06461555107114436
[2, 1, 1, 3];0.031565064;0.0158188149012435
[2, 32, 16, 5];0.005023761000000001;0.09939205005212325
[2, 16, 4, 1];0.001994501;0.25034928774761445
[4, 8, 8, 5];0.0020206;0.24711566107191169
[32, 16, 32, 4];0.001511867;0.3302684063888588
[16, 4, 4, 1];0.00288687;0.17296307238008804
[8, 1, 2, 1];0.012529863;0.03985054782816897
[64, 8, 1, 2];0.162250194;0.0030774810954118477
[8, 4, 32, 1];0.007189555;0.06945101675443122
[64, 64, 4, 1];0.001042205;0.47910142895294566
[1, 128, 2, 2];0.009531002;0.05238923512574069
[32, 1, 32, 0];0.028796681;0.01733956440194982
[128, 4, 2, 0];0.020765419;0.024045838167864795
[2, 1, 2, 1];0.031733868;0.01573466886425269
[8, 4, 1, 4];0.00303983;0.16425981214801644
[1, 2, 4, 0];0.031028794000000002;0.016092211149486016
[32, 128, 4, 4];0.0024805;0.20129889327228573
[2, 2, 2, 1];0.015834514;0.03153376887739685
[1, 1, 4, 1];0.061346319;0.008139394716770288
[16, 64, 1, 4];0.0018971119999999998;0.263201068129823
[4, 32, 1, 2];0.001159953;0.4304673592480943
[8, 128, 1, 2];0.029765405999999998;0.016775242533627957
[16, 2, 8, 5];0.018358104;0.027198990961261837
[32, 1, 1, 1];0.019493713;0.025614509906958453
